Console,Name,Publisher,Developer,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Rating,Ratings Count,Genres,Has Score,Rating Category
PS4,Need for Speed: Payback,Electronic Arts,Ghost Games,0.0,2180000.0,620000.0,1180000.0,40000.0,340000.0,2017-11-10,,,Unknown,0,Sem Avaliação
PS4,Destiny: The Taken King,Activision,Bungie,0.0,2180000.0,970000.0,800000.0,50000.0,360000.0,2015-09-15,4.09,10.0,"Shooter, Action, RPG",1,Excelente
PS4,Need for Speed Rivals,Electronic Arts,Ghost Games,0.0,2170000.0,750000.0,1040000.0,30000.0,350000.0,2013-11-15,3.15,684.0,"Racing, Arcade",1,Bom
PS4,Spyro Reignited Trilogy,Activision,Toys for Bob,0.0,2170000.0,750000.0,1070000.0,0.0,350000.0,2018-11-13,4.13,537.0,"Adventure, Action",1,Excelente
PS4,PlayStation VR Worlds,Sony Interactive Entertainment,SIE London Studio,0.0,2160000.0,360000.0,1400000.0,90000.0,320000.0,2016-10-13,3.43,190.0,Action,1,Bom
PS4,Battlefield: Hardline,Electronic Arts,EA DICE,0.0,2150000.0,720000.0,970000.0,140000.0,330000.0,2015-03-17,,,Unknown,0,Sem Avaliação
PS3,NBA 2K12,2K Sports,Visual Concepts,0.0,2130000.0,1620000.0,270000.0,50000.0,180000.0,2011-10-04,3.5,72.0,Sports,1,Bom
PS3,Borderlands,2K Games,Gearbox Software,0.0,2120000.0,1220000.0,610000.0,0.0,290000.0,2009-10-20,3.82,2107.0,"Shooter, Action, RPG",1,Bom
PS3,PES 2009: Pro Evolution Soccer,Konami,Konami,0.0,2110000.0,110000.0,1340000.0,400000.0,260000.0,2008-11-11,,,Unknown,0,Sem Avaliação
PS3,Grand Theft Auto: Episodes from Liberty City,Rockstar Games,Rockstar North,0.0,2090000.0,620000.0,990000.0,130000.0,340000.0,2010-04-13,4.11,609.0,Action,1,Excelente
PS4,Rise of the Tomb Raider,Square Enix,Crystal Dynamics,0.0,2070000.0,610000.0,1080000.0,50000.0,320000.0,2016-10-11,4.04,2769.0,Action,1,Excelente
PS3,Need for Speed: Undercover,Electronic Arts,EA Vancouver,0.0,2060000.0,630000.0,1010000.0,50000.0,380000.0,2008-11-17,,,Unknown,0,Sem Avaliação
PS3,Hitman: Absolution,Square Enix,IO Interactive,0.0,2060000.0,590000.0,1080000.0,70000.0,320000.0,2012-11-20,3.76,1637.0,"Shooter, Action",1,Bom
PS4,LittleBigPlanet 3,Sony Computer Entertainment,Sumo Digital,5540000.0,2060000.0,780000.0,930000.0,10000.0,340000.0,2014-11-18,3.51,719.0,"Platformer, Adventure, Puzzle",1,Bom
PS4,The Elder Scrolls Online: Tamriel Unlimited,Bethesda Softworks,ZeniMax Online Studios,0.0,2050000.0,740000.0,980000.0,0.0,330000.0,2015-06-09,3.48,760.0,"Massively Multiplayer, Action, RPG",1,Bom
PS3,Dark Souls,Namco Bandai,From Software,0.0,2050000.0,750000.0,530000.0,540000.0,220000.0,2011-10-04,4.34,926.0,"Action, RPG",1,Excelente
PS3,Mortal Kombat vs DC Universe,Midway Games,Midway Amusement Games,0.0,2050000.0,1520000.0,290000.0,0.0,250000.0,2008-11-16,,,Unknown,0,Sem Avaliação
PS3,Need for Speed: ProStreet,Electronic Arts,EA Black Box,0.0,2040000.0,730000.0,910000.0,40000.0,360000.0,2007-11-13,3.53,409.0,"Racing, Arcade",1,Bom
PS3,Madden NFL 25,Electronic Arts,EA Tiburon,0.0,2040000.0,1620000.0,30000.0,0.0,380000.0,2013-08-27,2.93,41.0,Sports,1,Regular
PS4,Middle-Earth: Shadow of War,Warner Bros. Interactive Entertainment,Monolith Productions,0.0,2040000.0,820000.0,840000.0,60000.0,330000.0,2017-10-10,3.86,1372.0,"Action, RPG",1,Bom
PS4,Dragon Quest XI: Echoes of an Elusive Age,Square Enix,Square Enix,0.0,2040000.0,290000.0,220000.0,1430000.0,100000.0,2018-09-04,4.31,373.0,RPG,1,Excelente
PS3,Skate 3,EA Sports,EA Black Box,0.0,2030000.0,790000.0,930000.0,0.0,320000.0,2010-05-11,4.16,318.0,"Arcade, Sports",1,Excelente
PS3,The Sims 3,Electronic Arts,The Sims Studio,0.0,2030000.0,730000.0,960000.0,20000.0,310000.0,2010-10-26,4.03,778.0,"Casual, Simulation",1,Excelente
PS4,Rocket League,505 Games,Psyonix Studios,0.0,2020000.0,370000.0,1340000.0,0.0,310000.0,2016-07-05,3.93,2840.0,"Racing, Indie, Sports",1,Bom
PS3,Need for Speed: The Run,Electronic Arts,EA Black Box,0.0,2010000.0,580000.0,1050000.0,30000.0,350000.0,2011-11-15,3.74,427.0,"Racing, Arcade",1,Bom
PS3,Dead Space,Electronic Arts,EA Redwood Shores,0.0,2000000.0,1050000.0,660000.0,0.0,290000.0,2008-10-13,,,Unknown,0,Sem Avaliação
PS4,Just Cause 3,Square Enix,Avalanche Studios,0.0,1980000.0,530000.0,1070000.0,90000.0,300000.0,2015-12-01,3.4,1569.0,"Shooter, Action",1,Bom
PS4,Dishonored 2,Bethesda Softworks,Arkane Studios,0.0,1970000.0,620000.0,1020000.0,10000.0,310000.0,2016-11-10,4.26,2007.0,"Action, RPG",1,Excelente
PS3,Lego Marvel Super Heroes,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,1960000.0,770000.0,850000.0,10000.0,320000.0,2013-10-22,3.83,672.0,"Family, Adventure, Action",1,Bom
PS3,Call of Duty: Black Ops 3,Activision,Treyarch,0.0,1950000.0,650000.0,920000.0,70000.0,300000.0,2015-11-06,,,Unknown,0,Sem Avaliação
PS3,Burnout Paradise,Electronic Arts,Criterion Games,0.0,1950000.0,1010000.0,630000.0,20000.0,280000.0,2008-01-22,4.09,623.0,"Racing, Arcade",1,Excelente
PS3,Guitar Hero: World Tour,Activision,Neversoft Entertainment,0.0,1920000.0,1100000.0,550000.0,0.0,270000.0,2008-10-26,,,Unknown,0,Sem Avaliação
PS4,Lego Marvel Super Heroes,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,1910000.0,590000.0,1000000.0,10000.0,300000.0,2013-11-15,3.83,672.0,"Family, Adventure, Action",1,Bom
PS4,Until Dawn,Sony Computer Entertainment,Supermassive Games Ltd.,4040000.0,1900000.0,620000.0,920000.0,60000.0,300000.0,2015-08-25,4.1,1733.0,"Adventure, Action",1,Excelente
PS3,Madden NFL 09,EA Sports,EA Tiburon,0.0,1890000.0,1560000.0,150000.0,0.0,180000.0,2008-08-12,3.0,32.0,Sports,1,Bom
PS4,Knack,Sony Computer Entertainment,SCE Japan Studio,1000000.0,1880000.0,450000.0,770000.0,420000.0,230000.0,2013-11-15,3.11,464.0,Action,1,Bom
PS3,inFAMOUS 2,Sony Computer Entertainment,Sucker Punch Productions,0.0,1870000.0,1050000.0,480000.0,80000.0,260000.0,2011-06-07,4.14,535.0,"Adventure, Action",1,Excelente
PS3,Max Payne 3,Rockstar Games,Rockstar Vancouver,0.0,1860000.0,590000.0,930000.0,60000.0,270000.0,2012-05-15,4.26,1922.0,"Shooter, Action",1,Excelente
PS4,The Evil Within,Bethesda Softworks,Tango Gameworks,0.0,1860000.0,560000.0,900000.0,110000.0,280000.0,2014-10-14,3.97,1156.0,"Shooter, Adventure, Action",1,Bom
PS3,Watch Dogs,Ubisoft,Ubisoft Montreal,0.0,1830000.0,560000.0,890000.0,100000.0,280000.0,2014-05-27,3.6,2193.0,"Adventure, Action",1,Bom
PS3,BioShock Infinite,2K Games,Irrational Games,0.0,1820000.0,740000.0,740000.0,40000.0,300000.0,2013-03-26,4.38,4134.0,"Shooter, Action",1,Excelente
PS3,NBA 2K11,2K Sports,Visual Concepts,0.0,1810000.0,1410000.0,210000.0,30000.0,160000.0,2010-10-05,3.61,38.0,Sports,1,Bom
PS4,The Crew,Ubisoft,Ubisoft Reflections,0.0,1790000.0,440000.0,1040000.0,30000.0,270000.0,2014-12-02,3.32,469.0,"Racing, Adventure, Massively Multiplayer",1,Bom
PS3,UFC 2009 Undisputed,THQ,Yuke's Osaka,0.0,1760000.0,1070000.0,450000.0,10000.0,240000.0,2009-05-19,3.28,53.0,"Arcade, Fighting, Sports",1,Bom
PS3,Dragon's Dogma,Capcom,Capcom,0.0,1760000.0,410000.0,480000.0,720000.0,160000.0,2012-05-22,4.0,38.0,"Action, RPG",1,Excelente
PS3,FIFA Soccer 08,EA Sports,EA Canada,0.0,1750000.0,350000.0,1070000.0,20000.0,310000.0,2007-10-09,,,Unknown,0,Sem Avaliação
PS4,For Honor,Ubisoft,Ubisoft Montreal,0.0,1750000.0,730000.0,660000.0,70000.0,280000.0,2017-02-14,3.3,1675.0,"Massively Multiplayer, Action",1,Bom
PS3,Just Cause 2,Square Enix,Avalanche Studios,0.0,1750000.0,450000.0,920000.0,60000.0,320000.0,2010-03-23,3.62,1360.0,"Shooter, Action",1,Bom
PS4,Shadow of the Tomb Raider,Square Enix,Eidos Montreal,0.0,1740000.0,590000.0,820000.0,60000.0,270000.0,2018-09-14,3.91,1635.0,"Adventure, Action",1,Bom
PS4,Titanfall 2,Electronic Arts,Respawn Entertainment,0.0,1720000.0,750000.0,620000.0,60000.0,280000.0,2016-10-28,4.31,2048.0,"Shooter, Action",1,Excelente
PS4,Injustice 2,Warner Bros. Interactive Entertainment,NetherRealm Studios,0.0,1720000.0,880000.0,540000.0,0.0,290000.0,2017-05-16,3.92,950.0,Fighting,1,Bom
PS3,Portal 2,Valve,Valve Software,0.0,1710000.0,830000.0,620000.0,20000.0,240000.0,2011-04-19,4.58,5981.0,"Shooter, Puzzle",1,Excelente
PS4,NieR: Automata,Square Enix,PlatinumGames,2600000.0,1710000.0,560000.0,510000.0,420000.0,220000.0,2017-03-07,,,Unknown,0,Sem Avaliação
PS4,Tekken 7,Namco Bandai Games,Namco Bandai Games,6230000.0,1700000.0,600000.0,720000.0,120000.0,260000.0,2017-06-02,4.02,771.0,"Action, Fighting, Sports",1,Excelente
PS3,Saints Row 2,THQ,Volition Inc.,0.0,1680000.0,880000.0,540000.0,20000.0,240000.0,2008-10-14,3.57,895.0,"Shooter, Action",1,Bom
PS3,Dragon Age: Origins,Electronic Arts,BioWare Edmonton,0.0,1670000.0,960000.0,420000.0,80000.0,210000.0,2009-11-03,4.39,1952.0,RPG,1,Excelente
PS3,Fight Night Round 3,EA Sports,EA Chicago,0.0,1670000.0,810000.0,580000.0,10000.0,260000.0,2006-12-05,4.05,18.0,"Action, Fighting, Simulation, Sports",1,Excelente
PS3,Destiny,Activision,Bungie,0.0,1670000.0,690000.0,590000.0,130000.0,260000.0,2014-09-09,3.69,1062.0,"Shooter, Action",1,Bom
PS4,Persona 5,Atlus,Atlus,0.0,1640000.0,620000.0,340000.0,480000.0,200000.0,2017-04-04,4.35,1431.0,"Adventure, Action, RPG",1,Excelente
PS3,Metal Gear Solid HD Collection,Konami Digital Entertainment,Bluepoint Games,0.0,1630000.0,840000.0,570000.0,0.0,210000.0,2011-11-08,,,Unknown,0,Sem Avaliação
PS4,The Order: 1886,Sony Computer Entertainment,Ready at Dawn,0.0,1620000.0,440000.0,860000.0,70000.0,250000.0,2015-02-20,3.76,982.0,"Adventure, Action",1,Bom
PS3,Rock Band,MTV Games,Harmonix Music Systems,0.0,1620000.0,990000.0,410000.0,0.0,220000.0,2007-11-20,4.13,142.0,Arcade,1,Excelente
PS4,Wolfenstein: The New Order,Bethesda Softworks,MachineGames,0.0,1610000.0,480000.0,840000.0,30000.0,250000.0,2014-05-20,4.18,2489.0,"Shooter, Action",1,Excelente
PS3,Pro Evolution Soccer 2008,Konami,Konami,0.0,1590000.0,40000.0,1100000.0,320000.0,130000.0,2008-03-12,3.77,56.0,Sports,1,Bom
PS3,Sonic Generations,Sega,Sonic Team,0.0,1590000.0,600000.0,720000.0,20000.0,250000.0,2011-11-01,3.9,550.0,"Family, Platformer, Arcade, Action",1,Bom
PS3,Devil May Cry 4,Capcom,Capcom,0.0,1580000.0,580000.0,450000.0,340000.0,200000.0,2008-02-05,4.13,588.0,Action,1,Excelente
PS4,Detroit: Become Human,Sony Interactive Entertainment,Quantic Dream,5500000.0,1570000.0,550000.0,670000.0,120000.0,240000.0,2018-05-25,4.33,3256.0,"Adventure, Action",1,Excelente
PS3,Mortal Kombat,Warner Bros. Interactive,NetherRealm Studios,0.0,1560000.0,1060000.0,310000.0,0.0,190000.0,2011-04-19,,,Unknown,0,Sem Avaliação
PS3,BioShock 2,2K Games,2K Marin,0.0,1550000.0,850000.0,460000.0,20000.0,220000.0,2010-02-09,4.07,1948.0,"Shooter, Action",1,Excelente
PS3,Dishonored,Bethesda Softworks,Arkane Studios,0.0,1550000.0,720000.0,540000.0,40000.0,260000.0,2013-04-16,4.38,2700.0,"Adventure, Action, RPG",1,Excelente
PS4,Naruto Shippuden: Ultimate Ninja Storm 4,Namco Bandai Games,CyberConnect2,4300000.0,1540000.0,710000.0,470000.0,120000.0,240000.0,2016-02-09,4.02,496.0,"Action, Fighting",1,Excelente
PS4,NBA 2K14,2K Sports,Visual Concepts,0.0,1540000.0,910000.0,350000.0,10000.0,270000.0,2013-11-15,3.31,156.0,Sports,1,Bom
PS3,Fight Night Round 4,EA Sports,EA Canada,0.0,1520000.0,920000.0,400000.0,0.0,200000.0,2009-06-23,3.98,63.0,Sports,1,Bom
PS3,Pro Evolution Soccer 2013,Konami Digital Entertainment,Konami,0.0,1520000.0,180000.0,650000.0,490000.0,200000.0,2012-09-25,4.32,77.0,Sports,1,Excelente
PS3,Star Wars: The Force Unleashed II,LucasArts,LucasArts,0.0,1510000.0,800000.0,500000.0,0.0,210000.0,2010-10-26,3.65,565.0,"Adventure, Action",1,Bom
PS4,Tomb Raider: Definitive Edition,Square Enix,Crystal Dynamics,0.0,1510000.0,470000.0,740000.0,60000.0,230000.0,2014-01-28,4.1,355.0,"Adventure, Action",1,Excelente
PS3,Call of Duty 3,Activision,Treyarch,0.0,1510000.0,600000.0,630000.0,30000.0,260000.0,2006-11-15,3.79,320.0,Shooter,1,Bom
PS3,Rock Band 2,MTV Games,Harmonix Music Systems,0.0,1500000.0,1130000.0,200000.0,0.0,160000.0,2008-10-19,4.22,168.0,Arcade,1,Excelente
PS4,Rayman Legends,Ubisoft,Ubisoft Montpellier,0.0,1500000.0,220000.0,1050000.0,0.0,230000.0,2014-02-18,4.16,1558.0,Platformer,1,Excelente
PS4,Dragon Ball: Xenoverse 2,Namco Bandai Games,Dimps Corporation,4470000.0,1500000.0,540000.0,590000.0,140000.0,230000.0,2016-10-25,,,Unknown,0,Sem Avaliação
PS3,Metal Gear Rising: Revengeance,Konami Digital Entertainment,PlatinumGames,0.0,1500000.0,470000.0,410000.0,440000.0,180000.0,2013-02-19,4.25,1241.0,Action,1,Excelente
PS4,Mass Effect: Andromeda,Electronic Arts,BioWare Corp.,0.0,1490000.0,580000.0,670000.0,0.0,250000.0,2017-03-21,3.21,1165.0,"Action, RPG",1,Bom
PS3,Madden NFL 15,EA Sports,EA Tiburon,0.0,1490000.0,1110000.0,110000.0,0.0,280000.0,2014-08-26,2.86,65.0,Sports,1,Regular
PS3,Mafia II,2K Games,Illusion Softworks,0.0,1490000.0,500000.0,700000.0,40000.0,250000.0,2010-08-24,4.24,2180.0,"Shooter, Action",1,Excelente
PS3,Mass Effect 2,Electronic Arts,BioWare Edmonton,0.0,1460000.0,780000.0,460000.0,30000.0,180000.0,2011-01-18,4.46,3043.0,"Action, RPG",1,Excelente
PS3,Mass Effect 3,Electronic Arts,BioWare,0.0,1460000.0,650000.0,580000.0,30000.0,200000.0,2012-03-06,4.4,1766.0,"Action, RPG",1,Excelente
PS4,Dragon Ball FighterZ,Namco Bandai Games,Arc System Works,4310000.0,1460000.0,610000.0,510000.0,120000.0,230000.0,2018-01-26,4.08,440.0,"Action, Fighting",1,Excelente
PS3,BioShock,2K Games,2K Boston / 2K Australia / 2K Marin,0.0,1440000.0,750000.0,480000.0,10000.0,210000.0,2008-10-21,4.36,3339.0,"Shooter, Action",1,Excelente
PS3,Dead Space 2,Electronic Arts,Visceral Games,0.0,1430000.0,730000.0,490000.0,0.0,210000.0,2011-01-25,4.38,1389.0,"Shooter, Action",1,Excelente
PS4,South Park: The Fractured But Whole,Ubisoft,Ubisoft San Francisco,0.0,1430000.0,620000.0,570000.0,0.0,240000.0,2017-10-17,4.04,813.0,"Adventure, RPG",1,Excelente
PS3,Medal of Honor: Warfighter,Electronic Arts,Danger Close Games,0.0,1420000.0,490000.0,640000.0,60000.0,230000.0,2012-10-23,3.07,199.0,"Shooter, Action",1,Bom
PS3,UFC Undisputed 2010,THQ,Yuke's Future Media Creators,0.0,1420000.0,800000.0,400000.0,20000.0,190000.0,2010-05-25,3.29,52.0,"Arcade, Fighting, Sports",1,Bom
PS4,Street Fighter V,Capcom,Capcom,0.0,1390000.0,640000.0,420000.0,120000.0,220000.0,2016-02-16,3.49,508.0,"Action, Fighting",1,Bom
PS4,The Sims 4,Electronic Arts,Maxis,0.0,1390000.0,440000.0,720000.0,10000.0,220000.0,2017-11-17,3.68,1140.0,"Casual, Strategy, Simulation",1,Bom
PS3,Deus Ex: Human Revolution,Square Enix,Eidos Montreal,0.0,1380000.0,500000.0,600000.0,70000.0,220000.0,2011-08-23,4.37,1538.0,"Action, RPG",1,Excelente
PS3,Far Cry 2,Ubisoft,Ubisoft Montreal,0.0,1380000.0,430000.0,690000.0,10000.0,260000.0,2008-10-21,3.46,1027.0,"Shooter, Action",1,Bom
PS3,NBA 2K15,2K Sports,Visual Concepts,0.0,1370000.0,890000.0,220000.0,20000.0,240000.0,2014-10-07,3.43,111.0,Sports,1,Bom
PS3,Dead Rising 2,Capcom,Blue Castle Games,0.0,1370000.0,430000.0,570000.0,150000.0,220000.0,2010-09-28,3.54,558.0,Action,1,Bom
PS3,Ridge Racer 7,Namco Bandai,Namco Bandai,0.0,1370000.0,240000.0,700000.0,160000.0,260000.0,2006-11-13,0.0,3.0,"Racing, Arcade",1,Ruim
PS3,LEGO Harry Potter: Years 1-4,Warner Bros. Interactive,Traveller's Tales,0.0,1370000.0,550000.0,610000.0,0.0,210000.0,2010-06-29,3.81,435.0,"Family, Platformer, Adventure, Action",1,Bom
PS3,Marvel vs. Capcom 3: Fate of Two Worlds,Capcom,Capcom,0.0,1360000.0,810000.0,280000.0,110000.0,150000.0,2011-02-15,3.5,14.0,"Arcade, Fighting",1,Bom
PS4,Wolfenstein II: The New Colossus,Bethesda Softworks,MachineGames,0.0,1360000.0,550000.0,580000.0,10000.0,220000.0,2017-10-27,4.1,1754.0,"Shooter, Action",1,Excelente
PS3,FIFA 17,Electronic Arts,EA Canada,0.0,1360000.0,140000.0,980000.0,40000.0,200000.0,2016-09-27,3.31,588.0,Sports,1,Bom
PS3,WWE '13,THQ,Unknown,0.0,1350000.0,510000.0,620000.0,0.0,220000.0,2012-10-30,3.71,68.0,"Arcade, Fighting",1,Bom
PS3,F1 2010,Codemasters,Codemasters Birmingham,0.0,1340000.0,250000.0,750000.0,80000.0,260000.0,2010-09-21,3.46,56.0,"Racing, Sports",1,Bom
PS3,Tom Clancy's Rainbow Six: Vegas 2,Ubisoft,Ubisoft Montreal,0.0,1340000.0,660000.0,450000.0,40000.0,200000.0,2008-03-19,,,Unknown,0,Sem Avaliação
PS3,Battlefield: Bad Company,Electronic Arts,EA Digital Illusions CE,0.0,1340000.0,760000.0,360000.0,50000.0,170000.0,2008-06-23,3.95,306.0,"Shooter, Action",1,Bom
PS3,The ICO & Shadow of the Colossus Collection,Sony Computer Entertainment,Bluepoint Games,0.0,1340000.0,670000.0,360000.0,130000.0,180000.0,2011-09-27,4.3,38.0,"Adventure, Action",1,Excelente
PS3,Saints Row IV,Deep Silver,Volition Inc.,0.0,1330000.0,580000.0,450000.0,90000.0,210000.0,2013-08-20,3.82,1629.0,"Adventure, Action",1,Bom
PS3,Crysis 2,Electronic Arts,Crytek,0.0,1330000.0,480000.0,570000.0,60000.0,220000.0,2011-03-22,3.85,731.0,"Shooter, Action",1,Bom
PS4,WWE 2K18,2K Sports,Yuke's,0.0,1330000.0,450000.0,670000.0,0.0,220000.0,2017-10-17,3.22,93.0,"Simulation, Sports",1,Bom
PS3,WWE SmackDown vs Raw 2008,THQ,Yuke's Media Creations,0.0,1330000.0,620000.0,500000.0,10000.0,200000.0,2007-11-13,,,Unknown,0,Sem Avaliação
PS4,Fallout 76,Bethesda Softworks,Bethesda Game Studios,0.0,1320000.0,520000.0,490000.0,100000.0,200000.0,2018-11-14,2.85,652.0,"Adventure, Action, RPG",1,Regular
PS3,MAG: Massive Action Game,Sony Computer Entertainment,Zipper Interactive,0.0,1320000.0,770000.0,300000.0,90000.0,160000.0,2010-01-26,,,Unknown,0,Sem Avaliação
PS3,Rage,Bethesda Softworks,id Software,0.0,1320000.0,470000.0,590000.0,60000.0,200000.0,2011-10-04,3.42,820.0,"Shooter, Action",1,Bom
PS4,EA Sports UFC 2,EA Sports,EA Canada,0.0,1310000.0,440000.0,650000.0,0.0,210000.0,2016-03-15,3.46,239.0,"Fighting, Sports",1,Bom
PS3,LEGO Batman: The Videogame,Warner Bros. Interactive,Traveller's Tales,0.0,1310000.0,720000.0,390000.0,0.0,190000.0,2008-09-23,,,Unknown,0,Sem Avaliação
PS4,Lego Star Wars: The Force Awakens,Warner Bros. Interactive Entertainment,TT Fusion,0.0,1310000.0,300000.0,780000.0,20000.0,200000.0,2016-06-28,3.62,278.0,"Adventure, Action, Puzzle",1,Bom
PS3,Assassin's Creed: Rogue,Ubisoft,Ubisoft Sofia,0.0,1300000.0,460000.0,570000.0,70000.0,200000.0,2014-11-11,,,Unknown,0,Sem Avaliação
PS3,Dark Souls II,Namco Bandai Games,From Software,0.0,1290000.0,380000.0,350000.0,410000.0,150000.0,2015-04-07,4.03,739.0,"Action, RPG",1,Excelente
PS4,The Last Guardian,Sony Interactive Entertainment,SIE Japan Studio,0.0,1290000.0,400000.0,580000.0,130000.0,190000.0,2016-12-06,4.07,744.0,"Action, Puzzle",1,Excelente
PS4,WWE 2K16,Take-Two Interactive,Yuke's,0.0,1290000.0,430000.0,650000.0,0.0,210000.0,2015-10-27,2.93,164.0,"Action, Simulation, Sports",1,Regular
PS4,Borderlands: The Handsome Collection,2K Games,Gearbox Software,0.0,1280000.0,690000.0,340000.0,30000.0,220000.0,2015-03-24,3.98,158.0,"Adventure, Action",1,Bom
PS3,Injustice: Gods Among Us,Warner Bros. Interactive Entertainment,NetherRealm Studios,0.0,1280000.0,500000.0,560000.0,10000.0,210000.0,2013-04-16,3.8,222.0,"Card, Arcade, Action, Fighting",1,Bom
PS4,Project CARS,Bandai Namco Games,Slightly Mad Studios,0.0,1280000.0,290000.0,760000.0,40000.0,190000.0,2015-05-12,3.57,267.0,"Racing, Simulation, Sports",1,Bom
PS3,Need for Speed Rivals,Electronic Arts,Ghost Games,0.0,1270000.0,330000.0,690000.0,50000.0,190000.0,2013-11-19,3.15,684.0,"Racing, Arcade",1,Bom
PS3,SOCOM: U.S. Navy SEALs Confrontation,Sony Computer Entertainment,Slant Six Games,0.0,1260000.0,940000.0,170000.0,20000.0,140000.0,2008-10-14,3.75,8.0,"Shooter, Action",1,Bom
PS3,Far Cry 4,Ubisoft,Ubisoft Montreal,0.0,1260000.0,350000.0,630000.0,90000.0,190000.0,2014-11-18,3.82,1904.0,Shooter,1,Bom
PS3,Tomb Raider: Underworld,Eidos Interactive,Crystal Dynamics,0.0,1260000.0,450000.0,550000.0,50000.0,210000.0,2008-11-18,3.7,525.0,"Adventure, Action",1,Bom
PS3,Tom Clancy's Rainbow Six: Vegas,Ubisoft,Ubisoft,0.0,1250000.0,470000.0,530000.0,30000.0,220000.0,2007-06-26,,,Unknown,0,Sem Avaliação
PS3,FIFA Street (2012),EA Sports,EA Canada,0.0,1250000.0,130000.0,910000.0,0.0,210000.0,2012-03-13,4.3,10.0,Sports,1,Excelente
PS3,Need for Speed Carbon,Electronic Arts,EA Black Box,0.0,1240000.0,490000.0,510000.0,30000.0,200000.0,2006-11-17,3.94,766.0,"Racing, Arcade",1,Bom
PS3,[Prototype],Activision,Radical Entertainment,0.0,1240000.0,650000.0,410000.0,0.0,180000.0,2009-06-09,,,Unknown,0,Sem Avaliação
PS3,LEGO Batman 2: DC Super Heroes,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,1230000.0,500000.0,540000.0,0.0,190000.0,2012-06-26,,,Unknown,0,Sem Avaliação
PS3,2010 FIFA World Cup South Africa,EA Sports,EA Canada,0.0,1230000.0,300000.0,640000.0,70000.0,220000.0,2010-04-27,,,Unknown,0,Sem Avaliação
PS4,WWE 2K17,2K Games,Yuke's,0.0,1220000.0,320000.0,700000.0,0.0,190000.0,2016-10-11,3.27,80.0,"Fighting, Simulation, Sports",1,Bom
PS4,Guitar Hero Live,Activision,FreeStyleGames,0.0,1210000.0,520000.0,490000.0,0.0,200000.0,2015-10-20,3.66,185.0,Arcade,1,Bom
PS3,Medal of Honor: Airborne,Electronic Arts,EA Los Angeles,0.0,1210000.0,250000.0,700000.0,30000.0,240000.0,2007-11-19,3.69,286.0,Shooter,1,Bom
PS3,Bayonetta,Sega,PlatinumGames,0.0,1210000.0,440000.0,400000.0,210000.0,160000.0,2010-01-05,4.3,1152.0,"Adventure, Action",1,Excelente
PS3,F1 2011,Codemasters,Codemasters Birmingham,0.0,1200000.0,120000.0,750000.0,110000.0,230000.0,2011-09-20,3.49,47.0,"Racing, Sports",1,Bom
PS4,Kingdom Hearts HD II.8 Final Chapter Prologue,Square Enix,Square-Enix,1300000.0,1200000.0,570000.0,250000.0,200000.0,170000.0,2017-01-24,,,Unknown,0,Sem Avaliação
PS3,WWE 2K14,2K Sports,Yuke's,0.0,1200000.0,490000.0,510000.0,0.0,200000.0,2013-10-29,3.64,66.0,"Arcade, Fighting, Sports",1,Bom
PS4,Metal Gear Solid V: Ground Zeroes,Konami Digital Entertainment,Kojima Productions,0.0,1200000.0,360000.0,500000.0,170000.0,170000.0,2014-03-18,3.9,1707.0,"Shooter, Action",1,Bom
PS4,Mad Max (2013),Warner Bros. Interactive Entertainment,Avalanche Studios,0.0,1200000.0,380000.0,590000.0,50000.0,190000.0,2015-09-01,,,Unknown,0,Sem Avaliação
PS4,Shadow of the Colossus,Sony Interactive Entertainment,Bluepoint Games,0.0,1200000.0,440000.0,520000.0,50000.0,190000.0,2018-02-06,,,Unknown,0,Sem Avaliação
PS4,Dragon Ball: Xenoverse,Namco Bandai Games,Dimps Corporation,2520000.0,1190000.0,330000.0,550000.0,140000.0,170000.0,2015-02-24,,,Unknown,0,Sem Avaliação
PS4,LEGO Dimensions,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,1180000.0,480000.0,500000.0,0.0,200000.0,2015-09-27,3.51,65.0,"Adventure, Action",1,Bom
PS4,LEGO Jurassic World,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,1180000.0,410000.0,560000.0,20000.0,190000.0,2015-06-12,3.72,204.0,"Family, Adventure, Action, Puzzle",1,Bom
